asin,reviewerID,overall
0307593967,AUM3YMZ0YRJE0,5.0
0307593967,A126KX6FVI4T66,5.0
0307593967,A3OWFIRVQ9ZXOU,3.0
0307593967,A1A7U9G3728LOU,3.0
0307593967,AQQLWCMRNDFGI,5.0
0307593967,AOGE8PM6KED3O,4.0
0307593967,A3OVBI2RNSUIJQ,4.0
0307594009,A2CDA00O4MB1CK,5.0
0307594009,AB1PEQ3N6MPZ6,5.0
0307594009,A2PATWWZAXHQYA,5.0
0307594009,A1SCJWCMQ3W3KK,5.0
0307594009,A3AD071UEP20WS,5.0
0307594009,A8QNRCZFSSY9C,5.0
0307594009,A1POFVVXUZR3IQ,5.0
0307594033,A2UX1QYTF609V,5.0
0307594033,A1U5GEQ05KW67W,5.0
0307594033,A8710RWTFG3IY,5.0
0307594033,A914TQVHI872U,5.0
0307594033,A3E02KBFI21TY0,5.0
0307594033,A2C27IQUH9N1Z,5.0
0307594033,A26BVUB2YJMGB7,4.0
0307594033,AO3M6LS4V3UY4,5.0
0307594033,A2F6N60Z96CAJI,5.0
0307594033,AYT4FJYVCHYLE,5.0
0307594033,AG2YXYIQ8TLTA,2.0
0307594033,AYFNOHE3IQQ4G,4.0
0307594033,A1E2NA2F4RTQ9B,4.0
0307594033,AC1K4OQOZ90RS,5.0
0307594033,A2KWFYFNRO2EOJ,5.0
0307594033,A1SDFJ5PQTIBK4,3.0
0307594033,A1EEW7AS30AK5Q,5.0
0307594033,ANH8VL45X2L1S,4.0
0307594033,A2E3GFHUDNPYDH,4.0
0307594033,A3PHF9UV3F177L,4.0
0307594033,A2T9EHCUD7CNEB,5.0
0307594033,A1ER5AYS3FQ9O3,4.0
0307594033,A2TWBMSMBXFJKE,5.0
0307594033,A3A7DII49DAMF,5.0
0307594033,A3BLRWVD8O2GW8,4.0
0307594033,A1B23PU99IVME,3.0
0307594033,A2FNUUCH6I6U2S,5.0
0307594033,AE4ED1Z5FVB8W,4.0
0307594033,A21A2JGWH92TXZ,4.0
0307594033,A11NL2A0RDEGF,4.0
0307594033,AWFHMSJTLHX7Y,3.0
0307594033,A3Z9QN0RCOHEY,5.0
0307594033,AN8C7BGR98HLN,4.0
0307594033,AHUT55E980RDR,5.0
0307594033,A235YBRNVRBCBK,5.0
0307594033,A1F3DFRPGVEUI8,5.0
0307594033,AKU940020SG94,5.0
0307594033,A3ME5HY6FHN2OG,4.0
0307594033,AITIU2DG1MM4A,4.0
0307594033,A1POFVVXUZR3IQ,5.0
0307594777,A31JTKBQRVQ83G,5.0
0307594777,A1D2C0WDCSHUWZ,5.0
0307594777,A1YN0D68BEBUUQ,5.0
0307594777,AQQLWCMRNDFGI,5.0
0307594777,A1POFVVXUZR3IQ,4.0
0307594882,AVJDSIQPP87B9,3.0
0307594882,A367Y1QXNWRJP0,4.0
0307594882,A39ABKRS1MKFTW,5.0
0307594882,A1K1JW1C5CUSUZ,5.0
0307594882,AWFMGDUUGNGYW,5.0
0307594882,AL5OEDM8TPTKV,5.0
0307594882,A2ZHB7E544QLLQ,5.0
0307594882,A22RY8N8CNDF3A,5.0
0307594882,A16RAMIXBUHVKV,4.0
0307594882,A3LWRDY0OQH3LY,5.0
0307594882,A1TPW86OHXTXFC,4.0
0307594882,A20HMA36ESANHC,4.0
0307594882,AKPKPMWM6IIU5,4.0
0307594882,AUCXT9K30SHYF,5.0
0307595110,AMIGVTZZIWS6I,4.0
0307595110,A8710RWTFG3IY,4.0
0307595110,AIQEHMC9TKGK5,5.0
0307595110,A914TQVHI872U,3.0
0307595110,AYT4FJYVCHYLE,4.0
0307595110,A1JV4QKTEB7QBL,4.0
0307595110,A1D2C0WDCSHUWZ,2.0
0307595110,AFVQZQ8PW0L,4.0
0307595110,A3UDYY6L2NH3JS,5.0
0307595110,AZ8N5BS6476S8,4.0
0307595110,ACEA95FQS1AVP,3.0
0307595110,A2MHCZISNWHQFR,3.0
0307595110,ACT2AA008KB31,3.0
0307595110,AOP5K4K01B0PH,5.0
0307595110,A3AVRSSNHRMNEI,3.0
0307595110,A13H5US9Z7L9M7,4.0
0307595110,A1AZTVCAQMNXXF,2.0
0307595110,A35A3KIP9QROSP,3.0
0307595110,AM83WJG9BE2EP,3.0
0307595110,A26VESX8WJEK87,4.0
0307595110,A3O2VQENDHCI7B,5.0
0307595110,A2Z8A1W957DXRU,5.0
0307595110,ASK5NF6RO8W19,4.0
0307595110,A22JKQCL7OGP5Z,3.0
0307595110,A3PR9QDYAXUC8N,2.0
0307595110,A2A1JIUOZJKWR,4.0
0307595110,A19RDMX22VXXSD,4.0
0307595110,A2MC7TIA0YTFL8,5.0
0307595110,AKPKPMWM6IIU5,3.0
0307595110,AHHU34NT0HTR1,2.0
0307595110,A38Q3T99Z5X2LX,3.0
0307595129,A1A2YTFX2XC4O2,5.0
0307595129,A2AMSJ54BLQIDN,2.0
0307595129,A3BIWTN2DA0YY2,5.0
0307595129,A2PN65B6BSTIYZ,4.0
0307595129,A2CZAGVFV7G1XA,5.0
0307595129,A2ETAVLPDNFSFA,3.0
0307595129,AO3M6LS4V3UY4,4.0
0307595129,A2F6N60Z96CAJI,4.0
0307595129,A1BI8PUEHA5CHW,4.0
0307595129,ATJV9TWMRNF8K,3.0
0307595129,A11WBEK5XODYVM,5.0
0307595129,A1E2NA2F4RTQ9B,4.0
0307595129,A3M174IC0VXOS2,4.0
0307595129,A2SQJPUCZNHMZE,4.0
0307595129,AFVQZQ8PW0L,4.0
0307595129,A230ZS8F6I0AGM,3.0
0307595129,A11XAIFA10G7TS,5.0
0307595129,A37BRR2L8PX3R2,4.0
0307595129,AL4SB31UAZLXL,2.0
0307595129,A3JCVDCHEZEM4T,2.0
0307595129,A2UAM0ITC30078,5.0
0307595129,A2AYSFGUP5VTY3,3.0
0307595129,A3OL1AX1IODBYL,5.0
0307595129,AOKGRSAS5VNS3,3.0
0307595129,A11NL2A0RDEGF,3.0
0307595129,A1NKHQ9L0KIIB5,4.0
0307595129,A192Z1UVDNK88E,5.0
0307595129,A3Z9QN0RCOHEY,4.0
0307595129,A3DE9GQDO6O6D1,3.0
0307595129,A2EF1KIQ7TMPPF,5.0
0307595129,AKPKPMWM6IIU5,4.0
0307595129,A2ZHH7AK83JB5G,4.0
0307595129,A2AY8YFQYV0HQH,2.0
0307595129,A14QJKY3DA19AP,4.0
0307595129,A18M68DE1Y6W51,3.0
0307595129,A2V92F5R7MLCVI,4.0
0307595870,ANCOMAI0I7LVG,5.0
0307595870,A914TQVHI872U,3.0
0307595870,A2C27IQUH9N1Z,5.0
0307595870,AVQGDZZZUT8IH,4.0
0307595870,A25HYPL2XKQPZB,4.0
0307595870,A2X29H96X7C3XJ,4.0
0307595870,A2CVXUY1EYQGGA,4.0
0307595870,A39650P2CZUUC9,5.0
0307595870,A1A8QJ282YIUQ0,5.0
0307595870,A2F6N60Z96CAJI,5.0
0307595870,A2U83VDVJMAB2U,3.0
0307595870,A5WP1AL719K7F,4.0
0307595870,A3TPE71VZJ7TX0,4.0
0307595870,A359U0JFFZ0Q04,4.0
0307595870,A2CNQ1JV16GHW2,3.0
0307595870,A3UW23DBF2KHWC,4.0
0307595870,A1K1JW1C5CUSUZ,4.0
0307595870,AC1K4OQOZ90RS,4.0
0307595870,A3PGGI7A6XCNF1,5.0
0307595870,A1SKNS2DGG46XM,5.0
0307595870,A1SDFJ5PQTIBK4,3.0
0307595870,A32O5FZH994CNY,3.0
0307595870,AFVQZQ8PW0L,5.0
0307595870,A2VKK7SUEOS7LK,3.0
0307595870,A2T9EHCUD7CNEB,4.0
0307595870,A2TWBMSMBXFJKE,4.0
0307595870,AOCADWNP0OCKD,3.0
0307595870,A29NUB3P6YIWZG,3.0
0307595870,AS6EPVW1IRRP5,3.0
0307595870,A1GQAKL9CGQLP1,2.0
0307595870,A2X4AEWNWCA1NX,5.0
0307595870,A34UTL4AVX80MK,4.0
0307595870,A1D6PWUMDY9F7V,4.0
0307595870,ACEOOCYZRPWF3,4.0
0307595870,A1F3DFRPGVEUI8,4.0
0307595870,A2ANWGPM3M2JPD,5.0
0307595870,A2MC7TIA0YTFL8,4.0
0307595870,A3RNP5X8ZGZIEI,5.0
0307595870,AKPKPMWM6IIU5,3.0
0307595870,A14QJKY3DA19AP,5.0
0307595870,A1XRQ6YJ7HXQFQ,5.0
0307595870,AHHU34NT0HTR1,5.0
0307595870,A1JP42TKK5ZJEI,3.0
0307595870,A1POFVVXUZR3IQ,3.0
0307596885,A8710RWTFG3IY,5.0
0307596885,A39650P2CZUUC9,5.0
0307596885,A2F6N60Z96CAJI,5.0
0307596885,A1D36RZWTZM19O,5.0
0307596885,AH62BQTCMR3BR,1.0
0307596885,AJ98YA4Y333BK,5.0
0307596885,A3UW23DBF2KHWC,5.0
0307596885,A2KIVODZRTGY4U,5.0
0307596885,A328S9RN3U5M68,5.0
0307596885,A2Z9B7F052F1KC,5.0
0307596885,A2XQMGE2YY88DC,5.0
0307596885,A3MFGULNTMAJS9,5.0
0307596885,A23XK92HRNHYKJ,3.0
0307596885,A2TWBMSMBXFJKE,5.0
0307596885,A2GBJQ9THOYDAJ,4.0
0307596885,A3Z9QN0RCOHEY,4.0
0307596885,A8IPQ1Q1O7YX5,5.0
0307596885,A1F3DFRPGVEUI8,4.0
0307596885,A36TDC5SGAN0EP,4.0
0307596885,AHD101501WCN1,5.0
0307596885,AKPKPMWM6IIU5,4.0
0307596907,APBA7Y4SINS0H,5.0
0307596907,A8710RWTFG3IY,5.0
0307596907,A22YGMYGHQJV4O,4.0
0307596907,A75W6T9I2S8BA,5.0
0307596907,A2CZAGVFV7G1XA,5.0
0307596907,A2TC8FD170FC2Q,4.0
0307596907,A39650P2CZUUC9,5.0
0307596907,A2F6N60Z96CAJI,4.0
0307596907,AYT4FJYVCHYLE,4.0
0307596907,A11WBEK5XODYVM,5.0
0307596907,AH62BQTCMR3BR,1.0
0307596907,A3EXIZWHSNVNME,4.0
0307596907,A2RQ0AT4XZUIXL,5.0
0307596907,A1I6U5AQAT3ZG9,4.0
0307596907,A4R8GJX3UZ1I,5.0
0307596907,A386UNUYDUDSBB,4.0
0307596907,A2KIVODZRTGY4U,4.0
0307596907,AAIL33CYCT47J,5.0
0307596907,A1LKSZ9CYJ6829,4.0
0307596907,A3MFGULNTMAJS9,4.0
0307596907,A2AYSFGUP5VTY3,2.0
0307596907,A3PHF9UV3F177L,4.0
0307596907,A2T9EHCUD7CNEB,4.0
0307596907,A23XK92HRNHYKJ,3.0
0307596907,A2TWBMSMBXFJKE,4.0
0307596907,A3A7DII49DAMF,3.0
0307596907,A3BLRWVD8O2GW8,3.0
0307596907,A1GQAKL9CGQLP1,5.0
0307596907,A2MF2QVSCUI27G,5.0
0307596907,A25KKXUQQ0OLWB,5.0
0307596907,A3Z9QN0RCOHEY,4.0
0307596907,AHUT55E980RDR,5.0
0307596907,A1Z1F8JP032EV2,4.0
0307596907,A2UVDPBRZTWN6S,4.0
0307596907,A8IPQ1Q1O7YX5,5.0
0307596907,A3FMZ98X1GIYV9,5.0
0307596907,AKPKPMWM6IIU5,5.0
0307596907,A2ZHH7AK83JB5G,4.0
0307596907,A3AI7W35TRCRE1,3.0
0307596907,A1S3IN6CSTBPY6,3.0
0307596907,A10ZPWK6OGZRTR,3.0
0307596907,A2CDMCG1Z84A51,4.0
0307700119,APBA7Y4SINS0H,5.0
0307700119,A3MVAN55WKCGR7,4.0
0307700119,A3FR0IG70PQYKO,2.0
0307700119,AV74NYPSKHXBU,5.0
0307700119,A3813M2HAMX0I8,2.0
0307700119,A1QXWM5P0CT45,5.0
0307700119,A7SSCDSCM4PXF,5.0
0307700119,A2F6N60Z96CAJI,5.0
0307700119,AGFNLMUZ09UF1,2.0
0307700119,AVJDSIQPP87B9,3.0
0307700119,A3EXIZWHSNVNME,4.0
0307700119,A359U0JFFZ0Q04,2.0
0307700119,A1K1JW1C5CUSUZ,5.0
0307700119,A4R8GJX3UZ1I,5.0
0307700119,AFVQZQ8PW0L,5.0
0307700119,A3ATAPFSNLF3EY,4.0
0307700119,A3MFGULNTMAJS9,5.0
0307700119,AKT8TGIT6VVZ5,5.0
0307700119,A2NYHM6TRVG9HD,5.0
0307700119,A2VKK7SUEOS7LK,3.0
0307700119,A3PHF9UV3F177L,3.0
0307700119,A102Z3T7NSM5KC,3.0
0307700119,ADQR7Y6GIKSDL,3.0
0307700119,A13H5US9Z7L9M7,4.0
0307700119,A308QC9XPFHFGJ,4.0
0307700119,A319KYEIAZ3SON,5.0
0307700119,A3Z9QN0RCOHEY,4.0
0307700119,AN3D3M8MJ07BQ,4.0
0307700119,A1RMHZSWZ7ZEQO,4.0
0307700119,A8IPQ1Q1O7YX5,5.0
0307700119,A2IOQZR1KNFNJK,5.0
0307700119,A3FMZ98X1GIYV9,5.0
0307700119,A1N1YEMTI9DJ86,4.0
0307700119,A3RNP5X8ZGZIEI,5.0
0307700119,AKPKPMWM6IIU5,4.0
0307700119,A1GZKHEQWTS4Z5,5.0
0307700119,A2CDMCG1Z84A51,4.0
0307700119,A14WCM5XDC1UT3,5.0
0307700119,A2V92F5R7MLCVI,4.0
0307700666,A8710RWTFG3IY,4.0
0307700666,AYT4FJYVCHYLE,4.0
0307700666,AIMT3E7BNFZNX,4.0
0307700666,A1G37DFO8MQW0M,5.0
0307700666,A27LJ7PPIDJCCP,3.0
0307700666,A1G0DH7UQ4ILS6,5.0
0307700666,AWFMGDUUGNGYW,4.0
0307700666,A1EQGFZPJ4V24X,5.0
0307700666,ASK6BWWI2CHOP,4.0
0307700666,AK8QS4ELDT0I8,4.0
0307700666,A2WHV0YLBOK0I0,5.0
0307700666,A2XQMGE2YY88DC,5.0
0307700666,A2O9HU1K7TCF7B,5.0
0307700666,A2TUA4VWCMNXI,5.0
0307700666,A3BLRWVD8O2GW8,5.0
0307700666,APTVNT7U6RZC3,5.0
0307700666,A22RY8N8CNDF3A,5.0
0307700666,A2X4AEWNWCA1NX,5.0
0307700666,A1NC9AGZOBI0M1,5.0
0307700666,A17RUH8K8TGAAL,4.0
0307700666,A3GK9LT41X73NC,5.0
0307700666,AKPKPMWM6IIU5,4.0
0307700666,A303U1MOXG5R1F,5.0
0307700666,A3AI7W35TRCRE1,5.0
0307700666,A3R19YKNL641X3,5.0
0307700666,A26IRZJV6D220M,5.0
0307704076,A1G0DH7UQ4ILS6,4.0
0307704076,A1K1JW1C5CUSUZ,4.0
0307704076,A1Q253FVZZ1FH5,3.0
0307704076,A2PATWWZAXHQYA,5.0
0307704076,A2BCIAH2TIYVQ9,4.0
0307704076,A2XQMGE2YY88DC,2.0
0307704076,AH7CBIWDTHXWA,4.0
0307704076,A14OJS0VWMOSWO,5.0
0307704076,A3V1EPSE6XDC0C,5.0
0307704114,A22019GDU7OVFG,5.0
0307704114,A914TQVHI872U,5.0
0307704114,A24H4WUFUDPTAA,5.0
0307704114,A2RQ0AT4XZUIXL,4.0
0307704114,A3ORWAR4CAOPAC,5.0
0307704114,AOTMP0OKJOUWI,5.0
0307704114,AFVQZQ8PW0L,5.0
0307704114,A1UFV4HALV2OXW,5.0
0307704114,A3A6GXILVT9JNW,5.0
0307704114,AYB4ELCS5AM8P,5.0
0307704114,A2T4FQM00GJ41N,5.0
0307704114,A1SNSPHCEXV5RL,5.0
0307704114,A22RY8N8CNDF3A,5.0
0307704114,A2VWGLT380E60S,4.0
0307704114,A10ZPWK6OGZRTR,4.0
0307704254,AA2BITCKPL8JN,4.0
0307704254,AO3M6LS4V3UY4,5.0
0307704254,AYT4FJYVCHYLE,4.0
0307704254,A2MF4TISBBQT5A,4.0
0307704254,A1G37DFO8MQW0M,3.0
0307704254,A39ABKRS1MKFTW,5.0
0307704254,A1K1JW1C5CUSUZ,5.0
0307704254,AC1K4OQOZ90RS,4.0
0307704254,A3BH49ZKESHDID,4.0
0307704254,A741547755BZ2,3.0
0307704254,AFVQZQ8PW0L,5.0
0307704254,A2KWQ64TRHB3YH,5.0
0307704254,A2K3SI1VWKQCJ6,5.0
0307704254,A1X1TY8AT7E03H,3.0
0307704254,A1XGJ7TLP5Y3XC,3.0
0307704254,ANH8VL45X2L1S,5.0
0307704254,A1RY8R18NEO9AA,4.0
0307704254,A1OPZ3BUTEL47R,4.0
0307704254,A1E3WRORCM6J5Y,5.0
0307704254,A2T9EHCUD7CNEB,4.0
0307704254,A16LP6AB6C5LMZ,4.0
0307704254,A3OL1AX1IODBYL,5.0
0307704254,A3NLJZI5NEOT0K,4.0
0307704254,A1TWTULVD6F22O,5.0
0307704254,A2GBJQ9THOYDAJ,4.0
0307704254,A184CV1WH222HX,3.0
0307704254,A2F3M93RRLFQNJ,4.0
0307704254,AN8C7BGR98HLN,5.0
0307704254,ALE3ORJUOOAHV,5.0
0307704254,A73N4TGUPZV7V,5.0
0307704254,A257XGMVGITLCT,4.0
0307704254,A1FCBJNIFF4PPU,5.0
0307704254,A1N1YEMTI9DJ86,5.0
0307704254,AKPKPMWM6IIU5,3.0
0307704254,AUCXT9K30SHYF,5.0
0307704254,A3R19YKNL641X3,4.0
0307704254,A1EKF9JFF1XWSV,5.0
0307704254,A2JRF02C5TGUN4,5.0
0307710319,A12IWE25EQHAL4,3.0
0307710319,A3IKB45KMR9T09,4.0
0307710319,AK0CENM3LUM28,2.0
0307710319,A1CQGAPQMN41LV,3.0
0307710319,A2GI6MB9RZL72O,2.0
0307710319,A2R53V98P2T4Y4,2.0
0307710319,AISUSPFYY68RO,3.0
0307710319,A2NML53YCHS80S,3.0
0307710319,A91TB0WX94MHP,5.0
0307710319,A2SPCMHMXS2QSF,5.0
0307710319,A27V6NFIQ8XFBW,4.0
0307710319,A18E0V2F73X593,3.0
0307710319,A2XNOB1T796Y6B,3.0
0307710319,A3RAIR289B2A84,3.0
0307710319,A24RH0LMORPG11,3.0
0307710319,AA2R1HZQKBNAN,3.0
0307710319,A3BFDEBT5IV4UN,2.0
0307710319,A1LXKH05CJOFIQ,5.0
0307710319,A2S94GQRQVVBXY,4.0
0307710319,A98DLSC8D0ISO,3.0
0307710319,A2MBLVMVDLHK1L,5.0
0307710319,A277GP2U2TXH51,4.0
0307710319,A33WE7BK576XPI,5.0
0307710319,A8GR4PH5NW96V,3.0
0307710319,ABMX8XUNPR3LP,3.0
0307710319,A2VCB3J8N26G80,4.0
0307710319,A1L5WAZAL5H1SA,4.0
0307710319,A2C2R0PRKU2U6J,3.0
0307710319,A11ON2OFCF6RTV,2.0
0307710319,A1AKQ1YUS4BT82,4.0
0307710319,A2EHSB26B1U4X2,2.0
0307710319,A20XM6F911RIDE,4.0
0307710319,A3STJPJ06CMRVF,2.0
0307710319,A10XN3J1JEXLTJ,5.0
0307710319,A1IPKBAP6LOWCR,3.0
0307710319,A395QKQZ15GP4F,4.0
0307710319,A1H4OOUVRTZYNS,4.0
0307710319,A23IKWYRRH2YLR,5.0
0307710319,A10RAGCKPARNMI,5.0
0307710319,A1U360OMVQRPUB,5.0
0307710319,A3IJHV3XZZEED5,3.0
0307710319,A184CV1WH222HX,5.0
0307710319,AFUQ93IMBSVR4,4.0
0307710319,A1UWPSFAJKKAW0,4.0
0307710319,A3I4GZJZO155GG,4.0
0307710319,A126YLPKFPNQDS,4.0
0307710319,A2VWGLT380E60S,5.0
0307710319,A235YBRNVRBCBK,3.0
0307710319,A14RB4CZJOA3N5,4.0
0307710319,A2V98TS4QDDCG9,5.0
0307710319,AQ6AGWKWMTY8H,4.0
0307710319,AW0B5E58XCBLO,3.0
0307710319,A380JFP02KLOU,5.0
0307710319,A2LDGL943QZXGK,5.0
0307710319,AS8X46XLHIB8F,3.0
0307710319,A2EDZH51XHFA9B,4.0
0307710319,AEF28YUDONE4W,3.0
0307710319,A3R6PYQRPAZE0K,5.0
0307710319,A2MK1KAOVTX5CP,4.0
0307710319,A2A1JIUOZJKWR,3.0
0307710319,A20JVREDBLVNHF,5.0
0307710319,A2UW83R0JOZZ6,5.0
0307710319,A2SS100TPM3060,4.0
0307710319,A1KXNND4E9E42D,5.0
0307710319,A2TX179XAT5GRP,5.0
0307710319,A3IR2O2V9V2DI4,5.0
0307710319,A1LMBM1N4EXS5W,3.0
0307710319,A373R1CJT7JEKT,5.0
0307710319,A27VAPW9LSI9RS,3.0
0307710319,A2W2E6BPPYZO0T,2.0
0307710319,A3RUPD4U5WA9GD,4.0
0307711773,ARNAOSKQZMM2J,5.0
0307711773,A3OFWAVPZT56UB,4.0
0307711773,AFN32PGTZ31MV,4.0
0307711773,A1UIO2RH2H7VIV,5.0
0307711773,A91TB0WX94MHP,4.0
0307711773,API7ZTCGQ7TXP,5.0
0307711773,A184DYJSMSSR1V,4.0
0307711773,A3AFCZTWL5VNNR,4.0
0307711773,A33WE7BK576XPI,4.0
0307711773,A1ESZNL5LPAJMG,4.0
0307711773,AYZN94ZQWIA4F,4.0
0307711773,A1L5WAZAL5H1SA,4.0
0307711773,AX4NG9BDHGE1S,5.0
0307711773,A2EHSB26B1U4X2,5.0
0307711773,A22B13EJTZKCTM,4.0
0307711773,A244OF3K701OS1,3.0
0307711773,A2I6MHMAZZDCRX,5.0
0307711773,A1I00FDH0JK1RR,3.0
0307711773,AJR2IHKAU7VV3,5.0
0307711773,AXHETL0M8XZPT,5.0
0307711773,A2V98TS4QDDCG9,5.0
0307711773,A37LNXZ3U8Z0PW,4.0
0307711773,A2UBDYN21RI97X,5.0
0307711773,AH0NHQQMDSSYV,5.0
0307711773,A11I1I9QLMAM1A,5.0
0307711773,A2TX179XAT5GRP,5.0
0307711773,A2LJNVTOQTKEP0,5.0
0307711773,AZSV99SDJC242,5.0
0307712508,A22019GDU7OVFG,5.0
0307712508,AK0CENM3LUM28,3.0
0307712508,A3GQ7EGAQY2UYX,4.0
0307712508,A8710RWTFG3IY,5.0
0307712508,A2M2T0RJY22NUK,4.0
0307712508,A26BVUB2YJMGB7,4.0
0307712508,A12MZKD80BQI2K,5.0
0307712508,A2VUNCELWAV29X,5.0
0307712508,A3813M2HAMX0I8,5.0
0307712508,A7KQB3WGH6HT7,4.0
0307712508,AO3M6LS4V3UY4,5.0
0307712508,A2F6N60Z96CAJI,5.0
0307712508,AYT4FJYVCHYLE,4.0
0307712508,AG2YXYIQ8TLTA,5.0
0307712508,A2VZ11U5DXM8J5,5.0
0307712508,A26BWRBPP4V2WF,4.0
0307712508,A39ABKRS1MKFTW,5.0
0307712508,A3UIPJ29I9Y61,4.0
0307712508,AIJ6XU28MF3B,5.0
0307712508,A3G5YFK37GKUK2,4.0
0307712508,AWFMGDUUGNGYW,5.0
0307712508,A1V09ASZ9HWQAE,4.0
0307712508,AC1K4OQOZ90RS,5.0
0307712508,A3OJV8A6D434X5,5.0
0307712508,A1F5B1UQFE8QE0,4.0
0307712508,A386UNUYDUDSBB,3.0
0307712508,A1SDFJ5PQTIBK4,4.0
0307712508,A2WB4OWBUH2VQX,3.0
0307712508,A11XAIFA10G7TS,5.0
0307712508,A2K3SI1VWKQCJ6,4.0
0307712508,AL5OEDM8TPTKV,5.0
0307712508,A38XTOID4VG01S,5.0
0307712508,A1OD2BBI9OYSNB,5.0
0307712508,A1SWFOD82SBQZ6,1.0
0307712508,A140XH16IKR4B0,5.0
0307712508,A1X1TY8AT7E03H,5.0
0307712508,A14W184T0AI07P,5.0
0307712508,A3CWEK9HY2VPDL,4.0
0307712508,A2O9HU1K7TCF7B,5.0
0307712508,A146H6A41B26QT,5.0
0307712508,AGFGY4EJ37VS2,5.0
0307712508,AZ85B5Q1UEH5U,5.0
0307712508,A2E3GFHUDNPYDH,5.0
0307712508,A33EVEMS61JYRQ,5.0
0307712508,A13FUIUSVR1315,5.0
0307712508,A23OLHL5RPQKLP,5.0
0307712508,AEJ71H7JK9EZC,4.0
0307712508,AOCADWNP0OCKD,5.0
0307712508,A1AZTVCAQMNXXF,5.0
0307712508,A3A7DII49DAMF,5.0
0307712508,A1N46G8TKM3ZQB,5.0
0307712508,AS6EPVW1IRRP5,2.0
0307712508,A2X4AEWNWCA1NX,5.0
0307712508,A1WDHQ9V2E4H5C,5.0
0307712508,A15XY6GGKD3B6D,5.0
0307712508,A3KEZLJ59C1JVH,4.0
0307712508,A10Y3OZWENAQ6W,4.0
0307712508,A3PC6XH7IVDMMP,4.0
0307712508,A3IJHV3XZZEED5,4.0
0307712508,A3Z9QN0RCOHEY,4.0
0307712508,AGB7UQZMVHNUJ,4.0
0307712508,A14RB4CZJOA3N5,4.0
0307712508,A1Z1F8JP032EV2,4.0
0307712508,A9JAYHZOARJX8,5.0
0307712508,A39XAXOXLQODNC,5.0
0307712508,A2T5O7MHGONT6S,5.0
0307712508,A2BS90J8VELL7D,5.0
0307712508,AVL5IDEE8YA3D,5.0
0307712508,A1NC9AGZOBI0M1,5.0
0307712508,AN3D3M8MJ07BQ,3.0
0307712508,ASK5NF6RO8W19,4.0
0307712508,AE31M52VLKOG6,5.0
0307712508,AS6SH2JM2YY3H,5.0
0307712508,A10BZSGALQPS0V,4.0
0307712508,A8QNRCZFSSY9C,5.0
0307712508,A17RUH8K8TGAAL,4.0
0307712508,A1BMET3MONQ1WE,3.0
0307712508,A2GPJR489OIH42,3.0
0307712508,A2IOQZR1KNFNJK,5.0
0307712508,A36TDC5SGAN0EP,4.0
0307712508,AHD101501WCN1,5.0
0307712508,A2L29MWPWG6LG4,5.0
0307712508,A39VL978BATGHD,3.0
0307712508,A3JCWGHCVC2ZNF,4.0
0307712508,A1KAS2W1TD8UOU,4.0
0307712508,A3R8PXSFGY9MC2,4.0
0307712508,A1HR4RH5B552NH,4.0
0307712508,A151OW029XD9JU,5.0
0307712508,A2AY8YFQYV0HQH,5.0
0307712508,A3ME5HY6FHN2OG,4.0
0307712508,A3AI7W35TRCRE1,5.0
0307712508,AST8AAKSJKAQ1,4.0
0307712508,AITIU2DG1MM4A,5.0
0307712508,AS133VOY96W32,5.0
0307712508,A3NSMGE2T71EGV,4.0
0307712508,A23ZCJ9U3ZN0FK,4.0
0307712508,A14WCM5XDC1UT3,5.0
0307712508,A3U437ALQKGREY,5.0
0307712508,AVC8ZAFPYOHZL,4.0
0307712508,A1D5RCOILPC9LX,4.0
0307712842,AI04FENDS2I81,3.0
0307712842,A2UX1QYTF609V,5.0
0307712842,A22YGMYGHQJV4O,3.0
0307712842,A2PN65B6BSTIYZ,5.0
0307712842,A2TC8FD170FC2Q,3.0
0307712842,AK536TCZST9B,5.0
0307712842,A15NZD5WINDQZM,4.0
0307712842,A39650P2CZUUC9,5.0
0307712842,A1A8QJ282YIUQ0,5.0
0307712842,A3813M2HAMX0I8,5.0
0307712842,A7KQB3WGH6HT7,4.0
0307712842,AO3M6LS4V3UY4,5.0
0307712842,A2F6N60Z96CAJI,5.0
0307712842,AYT4FJYVCHYLE,4.0
0307712842,A1BI8PUEHA5CHW,5.0
0307712842,ATJV9TWMRNF8K,5.0
0307712842,A2QZVW56O4WSBT,5.0
0307712842,A28DA4HNDPAGHK,5.0
0307712842,AIK0G28AWIL17,1.0
0307712842,AC1K4OQOZ90RS,4.0
0307712842,A3OJV8A6D434X5,5.0
0307712842,A4R8GJX3UZ1I,5.0
0307712842,AC9B29BXXWJHD,3.0
0307712842,A16A3MYURJDYS7,5.0
0307712842,A2WB4OWBUH2VQX,3.0
0307712842,AFVQZQ8PW0L,5.0
0307712842,A3FJOQ23K5PQB8,5.0
0307712842,A11XAIFA10G7TS,5.0
0307712842,A1UFV4HALV2OXW,5.0
0307712842,A1DYMH30TSRONY,4.0
0307712842,A36PYL1X0N2HBX,4.0
0307712842,A3MFGULNTMAJS9,5.0
0307712842,ANH8VL45X2L1S,5.0
0307712842,A2ECPW4RA7NWMP,5.0
0307712842,A2DSXA1E02C86D,4.0
0307712842,A2UAM0ITC30078,4.0
0307712842,A5A3C6XVDYUND,5.0
